key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty,herfindahl_diversity,entropy_diversity,precision_at_one,recall_at_one,mrr_at_one
1,0.005270461327834029,0.02439839583980416,0.011259202227412909,0.9830638011558931,12635.0,0.9696908145375694,13.98506459320099,0.9770750727643565,0.6232329413982516,0.0016052649685208507,0.03210529937041701,0.013349146145942483
2,0.011634329819402659,0.04500045465016364,0.01838413009638834,0.9584607345482009,8191.5,0.9256185222541998,13.973546288212908,0.9699276227329516,0.823488669702586,0.0030359730446147945,0.06071946089229588,0.017087991119444475
3,0.018632836066750202,0.06841051153956529,0.027047517614594514,0.9253798425256319,5438.5,0.8710496030961333,13.959882989764536,0.9673186606139371,1.0106731792348074,0.004885010843682763,0.09770021687365525,0.0360390161728836
4,0.02232670564890405,0.07260388298636558,0.024489991863119794,0.9000661601335784,3804.5,0.8247011125551083,13.939766659679485,0.9587681381034215,1.1354819171915176,0.003501487827380503,0.07002975654761007,0.01522137063374622
5,0.02883143668160322,0.09603506338739834,0.03607315906717963,0.8720851101211254,2661.5,0.7915876096104011,13.95318631222726,0.9704836537241861,1.2718770208448977,0.005954038443974208,0.11908076887948413,0.039159766628570944
6,0.029686761617759665,0.09710364741496208,0.032961163902266104,0.8651896812869417,2050.0,0.7621605385242028,13.90393623075043,0.9737662970407464,1.3266946640160628,0.005406192155030297,0.10812384310060594,0.031391334195649226
7,0.029535353535353536,0.09016658965128209,0.029416196862454745,0.857770642026741,1626.5,0.740940052822381,13.893269893317266,0.9724572330603397,1.3804123726151538,0.0037524177949709867,0.07504835589941973,0.014627605589760853
8,0.03190671723001503,0.08192946325776423,0.028287889141891964,0.8387902387926733,1332.5,0.738775664233322,13.931810019401768,0.9751467846248181,1.3683406827884819,0.007747550476252183,0.15495100952504365,0.03887112255162993
9,0.03042124542124542,0.09254895840232982,0.03942195003112457,0.8351631749682596,1131.5,0.7113438742057545,13.931548407989853,0.9666944847349412,1.4767853481514286,0.0008024267399267399,0.016048534798534797,0.004171930768175698
10,0.03925021078297329,0.14565605835300205,0.04588755863401775,0.7984058954147387,962.5,0.6748848998862098,13.858482745165546,0.9751080600206287,1.4411523452726531,0.00964104229331875,0.192820845866375,0.04702469758814236
11,0.031112784242342123,0.08134683394808188,0.026977018341062326,0.7853572214547262,782.25,0.6663900412767968,13.937604517603022,0.9751105867353651,1.4670579800628663,0.003315148683559611,0.06630297367119221,0.012932193563312737
12,0.0330277017860998,0.09763575781411821,0.03894644261969491,0.7856846589936435,677.75,0.6854792071891507,13.949341439125314,0.9823961003925519,1.344146082451345,0.0054653590727618976,0.10930718145523795,0.034172173931713234
13,0.037775309485835795,0.10750044370540016,0.04319435341193308,0.7144771015092344,547.25,0.5961113456739571,13.861466952571487,0.9834533797286908,1.3304415326335033,0.006615971747550695,0.1323194349510139,0.04432046930169558
14,0.0549213576243203,0.1582633143446273,0.0542977564184291,0.64009384270866,628.0,0.5162501365538485,13.926209789835687,0.9811998527643038,1.4789589456840915,0.005026098764074909,0.10052197528149819,0.03291889338674607
15,0.04078079436902967,0.14366605596176793,0.03556491732330479,0.6850879598718889,536.3333333333334,0.5435401192064487,13.946420550745472,0.9825079514644647,1.4071400650521138,0.007998743086978382,0.15997486173956763,0.024656458448912327
16,0.055239898989898985,0.16142851586510906,0.04304949241894921,0.5628404401850137,432.3333333333333,0.4322606705765007,13.907997283683338,0.9809481256752018,1.495820426512365,0.005037878787878788,0.10075757575757575,0.015116661543692034
17,0.06020923520923521,0.1438021798559674,0.052372614754777586,0.5039974366597576,347.6666666666667,0.3819824365879372,13.856355862921793,0.9803816066292458,1.54613142424943,0.006493506493506493,0.12987012987012989,0.04355972209405245
18,0.052209595959595956,0.13539905741932787,0.05607465678106349,0.5709384614219627,285.6666666666667,0.4148808272157601,13.860481413588994,0.9812561547656734,1.5327722457964212,0.005997474747474748,0.11994949494949496,0.051530229208782384
19,0.040182087215985526,0.12292723741124467,0.052661318755266646,0.5805422419750622,269.0,0.4247701548324716,13.791535557680655,0.9851272494327148,1.4535245854841137,0.01020923520923521,0.20418470418470416,0.053934112495215326
20,0.038191632928475036,0.08806833505794569,0.031965876517316465,0.4881753129999032,229.0,0.34646661309790555,13.901732617856377,0.9842371517769086,1.5150796182740454,0.0008771929824561404,0.017543859649122806,0.020160298868635438
21,0.03726579520697168,0.08244350571964952,0.027668020628777712,0.558580538304911,208.66666666666666,0.4013080104067656,13.903467823354575,0.9851335312438705,1.4482878204544278,0.0011111111111111113,0.022222222222222223,0.00519016226873216
22,0.05777777777777778,0.15928093686820255,0.08412424034716708,0.50396837139946,158.0,0.34961991668955456,13.845736001044784,0.9847960755399586,1.5326534838945705,0.02025641025641026,0.4051282051282052,0.22055741589682457
23,0.023001508295625944,0.049871490793436495,0.009658043499146037,0.6031207468240605,159.66666666666666,0.4231153939194736,13.944465927417745,0.9861672670487063,1.4013944273446715,0.000980392156862745,0.0196078431372549,0.003174452108729815
24,0.024103942652329752,0.0642801568204794,0.01322772959050881,0.6731561283697093,143.33333333333334,0.4673778648355398,13.818963995136485,0.9881474926534626,1.3280174626481285,0.0,0.0,3.619809439584334e-05
25,0.03874458874458875,0.10503198100600697,0.018884447124731012,0.6248364086935276,136.0,0.4646922794123323,13.920233510244207,0.9894883375269247,1.2994367767567228,0.010227272727272729,0.20454545454545456,0.026082031734242506
26,0.04,0.13608365708365708,0.01971649697410309,0.3940370111154789,106.66666666666667,0.24359319689653558,14.007188124020452,0.9885304703698478,1.3488353057032583,0.009000000000000001,0.18000000000000002,0.02342897547240577
27,0.022222222222222227,0.07917111069284982,0.012858025013806567,0.6209334701616867,115.66666666666667,0.4471884541220872,14.03155795961896,0.9896865484435899,1.2193770372831367,0.0036231884057971015,0.07246376811594203,0.01201892054969278
28,0.029861111111111116,0.11955818101651434,0.030838586401537065,0.5790622640277566,109.33333333333333,0.3767681699446801,13.917898089561445,0.991230051555163,1.2058666714412904,0.003968253968253968,0.07936507936507936,0.015331739778941282
29,0.03746867167919799,0.18344074471894023,0.039879071811771326,0.5337999301689796,107.66666666666667,0.3911571072166344,13.92843218703514,0.9928668287075544,1.0866015342570599,0.007142857142857144,0.14285714285714285,0.01561929720183635
30,0.03464052287581699,0.21845627139744786,0.06424827442154998,0.55287457136609,95.66666666666667,0.3611797569826903,13.867721803980627,0.9949100329249202,0.9718727484678563,0.016666666666666666,0.3333333333333333,0.13423208283690247
