key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty,herfindahl_diversity,entropy_diversity,precision_at_one,recall_at_one,mrr_at_one
1,0.0005226202841873575,0.0026520130630121328,0.0009660355271504311,0.9982712434636025,10604.0,0.9979437971158921,13.547371777859809,0.9878568081532266,0.6162843056870311,0.0001607398265883933,0.0032147965317678657,0.001102806980250396
2,0.001200832855228436,0.004774510202601426,0.0017503785475960834,0.9945564768512168,7903.5,0.992179254603204,13.41553009890715,0.9895478044570215,0.6299654610495209,0.0001809837345483147,0.003619674690966294,0.0012616084545320953
3,0.001356059806360326,0.005829674800744986,0.00184735491726174,0.9912915959882878,5639.5,0.9872425164624695,13.364883552038934,0.9904246741705557,0.6690900232834978,0.00020882120292059977,0.0041764240584119955,0.0014633675025085518
4,0.0036073869556903677,0.013942159006646363,0.0053636814233907724,0.9906392772182253,4214.5,0.981532862994456,13.335882708161606,0.9808961499161184,0.6953574553432242,0.00038160312125630437,0.007632062425126087,0.004526483320172769
5,0.0028879808407788828,0.016367068307348426,0.003382913724297938,0.9911187320154374,3202.5,0.981460151763383,13.35789236181815,0.993246814190731,0.6981353779592872,0.0008286159187408814,0.01657231837481763,0.0028719617368487176
6,0.0032636314097824835,0.013077279882147253,0.0035496514915782664,0.9899387239600008,2522.5,0.973678861703377,13.309988221967924,0.9972894357330766,0.7046561819363728,0.0010776684214541849,0.021553368429083695,0.0033388546259584557
7,0.004200515796260478,0.013170057224766666,0.005449883040934626,0.9878759703715345,2016.5,0.975436453573272,13.317914340359774,0.9963360868111425,0.7410836510131106,0.0007181818181818181,0.014363636363636363,0.0038028447990132125
8,0.003741888003443223,0.014822899793766803,0.007758643452766783,0.9876554834135906,1647.5,0.9772796846994596,13.286559027327748,0.9956576445066716,0.7641499437039898,0.0014673761501998327,0.029347523003996654,0.009415842204988121
9,0.0019986263736263736,0.01097028437042024,0.002113877267694732,0.9837459743859155,1414.0,0.9734049905366571,13.396626423321944,0.9964289777771264,0.7643310117966804,0.00017055860805860807,0.003411172161172161,0.00045310024230485517
10,0.006966946951052775,0.013772258673569536,0.003885700010306391,0.9727737335677654,1189.75,0.9574099839434334,13.285347659542328,0.9951444946892308,0.8554279184225224,0.0007254922067268252,0.014509844134536506,0.002853312303176395
11,0.0034463884652798996,0.006403692066698783,0.0026314526033080856,0.987757311755774,1008.25,0.9680462012399602,13.31747374272378,0.9970127616427548,0.7854263902701895,7.763975155279503e-05,0.0015527950310559005,0.0007222842376568947
12,0.009831000415671792,0.02737507576906816,0.010145737974911606,0.9826914560661235,858.5,0.9428258399597595,13.310066535126852,0.9973535980334567,0.7492043488548792,0.0017473118279569895,0.03494623655913978,0.006588875059802616
13,0.005906337814232552,0.021014308738445356,0.015698585424087325,0.9933329145132272,762.0,0.9672437130911617,13.40157975609535,0.997778060716106,0.6630833263624247,0.003466051492367282,0.06932102984734563,0.028905279408470146
14,0.004671821274360713,0.014824929239149224,0.003563428626891744,0.9816351573807403,870.0,0.9470727797943432,13.400128848529512,0.9986601612588831,0.5820722096895433,0.00036231884057971015,0.007246376811594203,0.0009165117199294827
15,0.005794117647058824,0.010304577106743167,0.004902443867559143,0.9867576215269706,757.0,0.9668993220780782,13.423144493580052,0.9986586130486325,0.5594559688033197,0.0,0.0,0.0005448802013469698
16,0.009633838383838385,0.019112168683569613,0.00408196288636583,0.9755143258142164,625.3333333333334,0.9365800170496422,13.385881503712627,0.9987915176785908,0.5493873229139764,0.0,0.0,0.0007287368218693852
17,0.008243145743145743,0.017960346770423432,0.006357954483325574,0.9936265850061554,531.6666666666666,0.9600367329096359,13.452421611947754,0.9987107592267853,0.5637541320833458,0.003463203463203463,0.06926406926406926,0.021364594470544156
