"key,precision,recall,mrr,diversity,aggregate_diversity,unexpectedness,novelty,herfindahl_diversity,entropy_diversity,precision_at_one,recall_at_one,mrr_at_one"
1,0.022757716948165408,0.07837640865590273,0.04573496581998709,0.8995042326842667,14191,0.8799213357095625,13.353755352661194,0.9530928480431288,0.7413687220162862,0.005751310425160163,0.11502620850320326,0.06078378487827186
2,0.039329863370201695,0.12111630945446357,0.054343191356297234,0.8052784726881438,7615,0.775561891909864,13.281768246906767,0.9342146497761752,1.097393123811745,0.0073519843851659085,0.14703968770331816,0.060673077308145494
3,0.05443181818181818,0.1586294667002636,0.06579569323714811,0.7003884319947701,4272,0.662150332584571,13.372677999765108,0.9123870566763604,1.4709890101725465,0.00840909090909091,0.16818181818181818,0.055790162137977724
4,0.07124789207419899,0.1943289250113059,0.08697931157432932,0.6077043202380179,2674,0.5624110425373596,13.392504295580272,0.9084069161757864,1.805730997115644,0.010286677908937605,0.2057335581787521,0.07801182039352637
5,0.08055555555555555,0.21922472808432628,0.08767921067994681,0.5178088332842898,1595,0.46995364917908916,13.60493932148569,0.8949843598755434,2.0724936404770147,0.010416666666666666,0.20833333333333334,0.0403325401206598
6,0.09420289855072464,0.2619443298725292,0.10657650322343142,0.4586628744780459,1203,0.4103834746567201,13.707892889564107,0.8971056437057017,2.257191964110155,0.016666666666666663,0.3333333333333333,0.0868155762033826
7,0.09485815602836879,0.24596305722523623,0.11039282487744174,0.41769063979845267,798,0.36404754787826915,13.719466792970437,0.8903371757912508,2.373279573860834,0.01046099290780142,0.20921985815602837,0.08450585742685568
8,0.10124481327800829,0.2608599276994801,0.10689661927275405,0.38991067467578927,602,0.33391452062766996,13.724572896693523,0.8936197875345163,2.4404618674908276,0.01701244813278008,0.34024896265560167,0.07353818672312719
9,0.11214285714285714,0.25805290729410874,0.12327344551971403,0.3660261573846852,508,0.30970797104334213,13.66795947018206,0.9032266258925322,2.43920157301442,0.004047619047619047,0.08095238095238096,0.02147549950788349
10,0.12364130434782607,0.3300537055440792,0.11274781565374553,0.3478254697772369,451,0.2910404299604489,13.826685492595693,0.9106637667726195,2.396606606458361,0.01929347826086956,0.3858695652173913,0.12468561657013039
11,0.11677018633540373,0.31059817687235297,0.1313726181804213,0.32291989936075033,394,0.27226994361801027,13.749065558225299,0.9206609991251492,2.3606558256922927,0.019565217391304346,0.391304347826087,0.21850521123208094
12,0.08865248226950355,0.23742744291283707,0.10708996927995955,0.3168734522384898,302,0.2658255054478169,13.881448751252146,0.9231016603549765,2.3072324371303514,0.018794326241134755,0.375886524822695,0.21566132404304159
13,0.08412698412698412,0.20447367181860063,0.09811129478316892,0.3082593033630035,261,0.2609596524503,13.70520400137732,0.9275923316676449,2.2701107183111646,0.00753968253968254,0.15079365079365079,0.03507848819634279
14,0.07920353982300884,0.17033784682847133,0.07272040554991899,0.33450241304908057,262,0.2868598612157774,13.733092413468054,0.9396233279512319,2.106348218037473,0.004424778761061947,0.08849557522123894,0.015741966493999556
15,0.0805,0.18246319251671586,0.09027073142514695,0.2911496894433675,239,0.247482150251388,13.681768335164707,0.9322590762162583,2.1954641705615057,0.0055000000000000005,0.11,0.04476589271427265
16,0.06875,0.15595612361635638,0.07268301052966908,0.27364576207334185,218,0.234906326477683,13.702680383031845,0.931863973232305,2.198954412540717,0.0011363636363636365,0.022727272727272728,0.00283032635924822
17,0.08311688311688312,0.2444351356719175,0.16645563434881683,0.28944390486153987,218,0.24021099562978462,13.566681383204138,0.9329643166726981,2.132544871065107,0.033116883116883114,0.6623376623376623,0.4367004386135402
18,0.06969696969696969,0.13570758180067213,0.04218979755276143,0.24809298303533697,140,0.2163610228188127,13.798859789346626,0.935240453194883,2.2104584712191935,0.01590909090909091,0.3181818181818182,0.10608509425209173
19,0.08983050847457628,0.18362278110664532,0.03217341590437466,0.21454624429322583,141,0.19416665941035355,13.653446549321021,0.9286912888398479,2.246824274552286,0.01694915254237288,0.3389830508474576,0.04239662250689831
20,0.08173076923076923,0.16084175286291863,0.02612969193206504,0.19363608002381902,140,0.17753535200730927,13.689886556696772,0.9288433339721002,2.2684394268671553,0.0,0.0,0.009157408368768176
21,0.09444444444444444,0.19458863213765173,0.039316347615504496,0.20626261156901304,120,0.17572986007887345,13.788019515574046,0.9345139862890545,2.2105314107914174,0.0,0.0,0.008910438720997551
22,0.0717948717948718,0.12956321372610966,0.04174195530329265,0.13099847767814246,100,0.12650895135175708,13.79187700470223,0.9360467775690743,2.395525436066671,0.0,0.0,0.011491245855678976
23,0.1161764705882353,0.30274345752286935,0.07836218047774747,0.08883058307037774,60,0.08853293859401239,13.785564712027375,0.935195410665816,2.4801412126785807,0.023529411764705882,0.47058823529411764,0.23531313262214107
24,0.08870967741935483,0.21353843289327157,0.051881925667600734,0.06512566365546334,60,0.0648208963438607,14.067646161915118,0.9414192913122891,2.3682624371451513,0.0,0.0,3.591970692727681e-05
25,0.11964285714285713,0.30258511329939897,0.06622696075193944,0.03634111865163874,60,0.03602770218296223,14.029425489363547,0.9469709158506748,2.290381226159307,0.0,0.0,0.007954466831202036
26,0.078,0.22338084138084138,0.045321941981718246,0.0526462012515729,40,0.026324141423448123,14.01722604357344,0.9508522384676563,2.2660059760734463,0.0,0.0,0.009302955045744457
27,0.1282608695652174,0.41683449400840705,0.07200046137716012,0.0006462095695185778,40,0.00032310478475928897,13.971532591104602,0.9570290217533411,2.165631749755224,0.02391304347826087,0.4782608695652174,0.04843702270644535
28,0.06190476190476192,0.23749570535284822,0.049214675378323504,0.19361781014209137,40,0.10508377545298686,13.762146048026368,0.9640258606864668,2.014633649214142,0.023809523809523808,0.47619047619047616,0.04330886065299517
29,0.042105263157894736,0.12687969924812031,0.04379848471067509,0.23608728289904263,40,0.13189932415663072,13.816033855300008,0.9715614824448588,1.8592697994204466,0.0,0.0,0.014821538977128665
30,0.07352941176470588,0.3401493930905696,0.1412748283494195,0.0006370627575582901,40,0.00031853137877914503,14.15306907280758,0.9777572961544074,1.7288789440188492,0.026470588235294117,0.5294117647058824,0.06619337420486972
31,0.010000000000000002,0.02896825396825397,0.018240633093813702,0.0006323877203341429,40,0.0003161938601670716,14.184244829033013,0.982242189088708,1.570505156463676,0.0,0.0,0.02425918699558672
32,0.05,0.32197802197802194,0.06925404608664175,0.0006262742101179505,40,0.0003131371050589754,14.232481833526085,0.9872385936878966,1.3649014566364441,0.02692307692307692,0.5384615384615384,0.08976016829067351
33,0.022727272727272728,0.1318181818181818,0.016522562078238788,0.0006179376052776883,40,0.00030896880263884413,14.273138650822556,0.9910526982608616,1.174176839628683,0.0,0.0,0.0054708728115218895
34,0.044444444444444446,0.34074074074074073,0.2662028668810401,0.0006058958427306428,40,0.0003029479213653214,14.232076334446488,0.9944705284493581,0.9952449170596999,0.027777777777777776,0.5555555555555556,0.555571520082377
35,0.021428571428571432,0.15476190476190474,0.015375093576115809,0.000586973073013857,40,0.0002934865365069285,14.081190288691056,0.9970793041130729,0.7897106953850982,0.0,0.0,0.002612796962551807
36,0.030000000000000006,0.36666666666666664,0.0485016117542261,0.1710720223547242,40,0.09027645604376182,14.24577881949332,0.9990198262550714,0.5101780046352636,0.030000000000000006,0.6,0.0545598226195938
37,0.0,0.0,3.592577777931756e-05,0.06713743440942681,40,0.03357005156068991,14.256983489186672,0.9998792088763135,0.19517239301524678,0.0,0.0,3.592577777931756e-05
38,0.0,0.0,3.592857399489814e-05,7.605829066064107e-05,20,3.8029145330320536e-05,14.455340646351118,0.9999919704861111,0.07455028315820193,0.0,0.0,3.592857399489814e-05
